episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
218,0.41868,2025-09-22 23:36:34,tdmpc2,early,train,2,923.32,0.468,0.484,0.46,0.414
219,0.43965999999999994,2025-09-22 23:36:35,tdmpc2,early,train,2,920.34,0.48,0.492,0.46,0.42
220,0.3789400000000001,2025-09-22 23:36:36,tdmpc2,early,train,2,945.06,0.455,0.474,0.461,0.408
221,0.29911,2025-09-22 23:36:37,tdmpc2,early,train,2,1057.89,0.478,0.489,0.461,0.418
222,0.42562999999999995,2025-09-22 23:36:38,tdmpc2,early,train,2,935.37,0.48,0.49,0.461,0.42
223,0.42869,2025-09-22 23:36:39,tdmpc2,early,train,2,930.31,0.479,0.489,0.461,0.419
224,0.38861,2025-09-22 23:36:40,tdmpc2,early,train,2,958.39,0.471,0.484,0.461,0.415
225,0.40477,2025-09-22 23:36:41,tdmpc2,early,train,2,932.23,0.464,0.48,0.461,0.412
226,0.44199,2025-09-22 23:36:41,tdmpc2,early,train,2,930.01,0.488,0.496,0.461,0.423
227,0.42577,2025-09-22 23:36:42,tdmpc2,early,train,2,930.23,0.477,0.488,0.461,0.418
228,0.30363,2025-09-22 23:36:43,tdmpc2,early,train,2,965.37,0.419,0.452,0.459,0.391
229,0.41679999999999995,2025-09-22 23:36:44,tdmpc2,early,train,2,935.2,0.476,0.489,0.459,0.417
230,0.40358000000000005,2025-09-22 23:36:45,tdmpc2,early,train,2,944.42,0.473,0.487,0.459,0.416
231,0.36835,2025-09-22 23:36:46,tdmpc2,early,train,2,954.65,0.455,0.474,0.461,0.407
232,0.4448,2025-09-22 23:36:47,tdmpc2,early,train,2,924.2,0.487,0.495,0.46,0.422
233,0.41662,2025-09-22 23:36:48,tdmpc2,early,train,2,928.38,0.47,0.485,0.46,0.415
234,0.42233,2025-09-22 23:36:49,tdmpc2,early,train,2,929.67,0.475,0.488,0.46,0.417
235,0.42319000000000007,2025-09-22 23:36:50,tdmpc2,early,train,2,925.81,0.473,0.487,0.46,0.416
236,0.39604,2025-09-22 23:36:51,tdmpc2,early,train,2,942.96,0.466,0.482,0.46,0.413
237,0.4302999999999999,2025-09-22 23:36:52,tdmpc2,early,train,2,927.7,0.479,0.49,0.46,0.419
238,0.40113000000000004,2025-09-22 23:36:53,tdmpc2,early,train,2,928.87,0.46,0.478,0.46,0.41
239,0.3146100000000001,2025-09-22 23:36:54,tdmpc2,early,train,2,969.39,0.429,0.459,0.459,0.396
240,0.35655999999999993,2025-09-22 23:36:55,tdmpc2,early,train,2,959.44,0.452,0.474,0.458,0.406
241,0.2433300000000001,2025-09-22 23:36:56,tdmpc2,early,train,2,1030.67,0.423,0.454,0.459,0.392
242,0.38603000000000004,2025-09-22 23:36:57,tdmpc2,early,train,2,949.97,0.464,0.481,0.46,0.412
243,0.40486999999999995,2025-09-22 23:36:58,tdmpc2,early,train,2,946.13,0.474,0.488,0.46,0.417
244,0.37600000000000006,2025-09-22 23:36:59,tdmpc2,early,train,2,961.0,0.465,0.482,0.46,0.412
245,0.41657,2025-09-22 23:36:59,tdmpc2,early,train,2,931.43,0.473,0.487,0.459,0.416
246,0.40420000000000006,2025-09-22 23:37:00,tdmpc2,early,train,2,932.8,0.465,0.481,0.46,0.412
