episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
249,0.36722999999999995,2025-09-26 13:52:43,hydra,final,train,0,940.77,0.427,0.765,0.456,0.425
250,0.41536,2025-09-26 13:52:44,hydra,final,train,0,926.64,0.45,0.789,0.456,0.436
251,0.42287,2025-09-26 13:52:45,hydra,final,train,0,922.13,0.452,0.792,0.456,0.437
252,0.40472,2025-09-26 13:52:46,hydra,final,train,0,930.28,0.445,0.784,0.456,0.434
253,0.4048500000000001,2025-09-26 13:52:47,hydra,final,train,0,942.15,0.453,0.792,0.456,0.438
254,0.31262,2025-09-26 13:52:48,hydra,final,train,0,953.38,0.4,0.737,0.455,0.411
255,0.2765800000000001,2025-09-26 13:52:49,hydra,final,train,0,971.42,0.388,0.725,0.455,0.405
256,0.23285999999999996,2025-09-26 13:52:50,hydra,final,train,0,1044.14,0.407,0.745,0.455,0.415
257,0.36263999999999996,2025-09-26 13:52:51,hydra,final,train,0,942.36,0.425,0.764,0.456,0.424
258,0.4039700000000001,2025-09-26 13:52:51,hydra,final,train,0,942.03,0.452,0.792,0.456,0.438
259,0.42180999999999996,2025-09-26 13:52:52,hydra,final,train,0,924.19,0.452,0.792,0.456,0.438
260,0.39745,2025-09-26 13:52:53,hydra,final,train,0,932.55,0.442,0.781,0.456,0.432
261,0.3480599999999999,2025-09-26 13:52:54,hydra,final,train,0,942.94,0.417,0.757,0.454,0.42
